
Timestamp,QueryApplication,QuerySearchText,QuerySearchDirection,QueryLevel,QueryDimension,QueryBookIds,ResultHits,ResultIsCached,ResultBookIds,ClientIp,ClientType,SessionId,TimeElapsed,CustomerId,CompanyId,LoginProvider,Domain,Webserver
2016-06-14T08:12:36.2313898Z,GOO,skole,daen,expert,startorendingwith,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,0,False,,195.215.242.20,Web,c0fac58d-a0c4-4044-a5dd-adebd15ec51e,00:00:00.0596607,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:12:42.6341955Z,GOO,aftenskole,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,3,False,daen-rød,daen-stor,daen-fag,195.215.242.20,Web,2a45908b-4cd3-46fe-be22-52d6fb98b470,00:00:00.0185543,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:12:42.8631934Z,GOO,aftenskole,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,3,False,daen-rød,daen-stor,daen-fag,195.215.242.20,Web,dac647ac-f181-41b4-8f24-083ffd2e5d84,00:00:00.0272878,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:15:59.9849578Z,GOO,kunne,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,3,False,daen-rød,daen-stor,daen-fag,195.215.242.20,Web,41f18b1e-8f28-4516-ba9d-f6571b9dac81,00:00:00.0275400,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:02.5998945Z,GOO,kaste,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,6,False,daen-rød,daen-stor,daen-fag,195.215.242.20,Web,c44834d9-86a6-46ab-9975-beb86cb94a07,00:00:00.0270168,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:06.8137719Z,GOO,med sten,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,2433,False,daen-rød,daen-stor,195.215.242.20,Web,b6534e4b-174c-4a16-9f0b-6d2c4afebe59,00:00:00.0614801,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:06.8137719Z,GOO,med sten,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,2433,False,daen-rød,daen-stor,195.215.242.20,Web,b6534e4b-174c-4a16-9f0b-6d2c4afebe59,00:00:00.0614801,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:06.8137719Z,GOO,med sten,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,2433,False,daen-rød,daen-stor,195.215.242.20,Web,b6534e4b-174c-4a16-9f0b-6d2c4afebe59,00:00:00.0614801,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:06.8137719Z,GOO,med sten,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,2433,False,daen-rød,daen-stor,195.215.242.20,Web,b6534e4b-174c-4a16-9f0b-6d2c4afebe59,00:00:00.0614801,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
2016-06-14T08:16:06.8137719Z,GOO,med sten,daen,expert,primary,daen-fag,daen-rød,daen-stor,dafr-rød,dan-freo,dan-ret,dan-syno,dasp-jur,dasp-rød,daty-rød,daty-stor,dsn-ro,enda-fag,enda-rød,enda-stor,frda-rød,frda-stor,spda-jur,spda-rød,tyda-rød,tyda-stor,DanskPro,EngAgrPro,EngBizPro,EngBygPro,EngEnvPro,EngGrafPro,EngInfPro,EngKemiPro,EngOekoPro,EngOxfordPro,EngPro,EngProJur,EngProMed,EngTekPro,EngToolPro,FranskPro,InternPro,ItalienskPro,LatinPro,NorskPro,PaedPsykPro,SpanskPro,TyskBizPro,TyskBygPro,TyskInfPro,TyskPro,TyskProJur,TyskTekPro,PsykPaedPriv,RetskrivningPrivat,SvenskPro,2433,False,daen-rød,daen-stor,195.215.242.20,Web,b6534e4b-174c-4a16-9f0b-6d2c4afebe59,00:00:00.0614801,Anonymous,,,test.ordbog.miraclecloudcontrol.com,IP-0A0001E3
